participant_id,DTD_set0,confidence_set0,bead_confidence_set0,decision_confidence_set0,DTD_set1,confidence_set1,bead_confidence_set1,decision_confidence_set1,DTD_set2,confidence_set2,bead_confidence_set2,decision_confidence_set2,DTD_set3,confidence_set3,bead_confidence_set3,decision_confidence_set3,DTD_set4,confidence_set4,bead_confidence_set4,decision_confidence_set4,DTD_set5,confidence_set5,bead_confidence_set5,decision_confidence_set5,DTD_set6,confidence_set6,bead_confidence_set6,decision_confidence_set6,DTD_set7,confidence_set7,bead_confidence_set7,decision_confidence_set7,DTD_set8,confidence_set8,bead_confidence_set8,decision_confidence_set8,DTD_set9,confidence_set9,bead_confidence_set9,decision_confidence_set9,DTD_set10,confidence_set10,bead_confidence_set10,decision_confidence_set10,DTD_set11,confidence_set11,bead_confidence_set11,decision_confidence_set11,DTD_set12,confidence_set12,bead_confidence_set12,decision_confidence_set12,DTD_set13,confidence_set13,bead_confidence_set13,decision_confidence_set13,DTD_set14,confidence_set14,bead_confidence_set14,decision_confidence_set14,DTD_set15,confidence_set15,bead_confidence_set15,decision_confidence_set15,DTD_set16,confidence_set16,bead_confidence_set16,decision_confidence_set16,DTD_set17,confidence_set17,bead_confidence_set17,decision_confidence_set17,DTD_set18,confidence_set18,bead_confidence_set18,decision_confidence_set18,DTD_set19,confidence_set19,bead_confidence_set19,decision_confidence_set19
PG11,8.0,77.32639312744142,"[60.277776364926936, 69.16667090521919, 74.72222646077475, 71.94444868299696, 80.0925925925926, 84.62963810673467, 87.40741588451245, 90.37037602177374]",89.90741306,9.0,88.00411773807227,"[84.72222222222221, 88.42592592592592, 80.00000847710503, 85.00000282570169, 89.81481481481481, 90.64815662525318, 87.6851823594835, 91.75926491066262, 93.9814814814815]",95.09258977,9.0,90.89506329822933,"[84.81482046621818, 87.77778060347944, 90.09259541829427, 87.6851823594835, 92.22222787362557, 94.16666384096499, 95.37037037037037, 94.9074074074074, 91.01852134422019]",91.2037037,8.0,90.93750141285084,"[84.72222222222221, 87.22221939652056, 89.6296324553313, 91.94444727014613, 94.16666384096499, 89.6296324553313, 94.53704268844038, 95.64815097384982]",95.18518801,4.0,88.98148360075774,"[85.27778342918113, 85.3703675446687, 90.27777777777779, 95.00000565140337]",90.74074074,9.0,89.38271950301811,"[84.81482046621818, 87.59259824399595, 85.27778342918113, 89.6296324553313, 90.83333898473668, 91.85184902615018, 88.33334181043837, 91.01852134422019, 95.09258976689092]",95.09258977,8.0,90.98379876878528,"[84.62963810673467, 89.07407124837239, 92.31481198911314, 87.96296296296296, 90.27777777777779, 92.68519083658855, 95.18518801088686, 95.74074921784577]",95.00000565,7.0,89.36508219078105,"[85.18518518518519, 87.77778060347944, 89.53703421133537, 91.94444727014613, 94.07407972547743, 84.3518575032552, 92.68519083658855]",94.6296268,4.0,90.87963457460759,"[84.62963810673467, 88.24074356644243, 95.00000565140337, 95.64815097384982]",95.64815097,5.0,93.29629968713832,"[84.53703986273872, 96.38889454029224, 91.66666666666667, 96.6666751437717, 97.22222222222221]",96.48147866,9.0,73.00411506935403,"[60.09259400544343, 70.27777919062862, 67.68518377233434, 75.09259117974175, 76.85185185185186, 80.74073791503906, 80.83333615903501, 75.0, 70.46296155011213]",65.37036896,9.0,73.27160540922188,"[60.46296578866463, 67.22222080937138, 72.40741164595991, 70.64815097384982, 80.2777749520761, 72.31481340196397, 81.66666384096499, 75.0, 79.44444727014613]",80.27777495,9.0,78.18930276627401,"[60.18518518518518, 68.42592733877677, 74.8148176405165, 80.18519083658855, 84.90740458170573, 83.42593157732928, 89.81481481481481, 81.94444444444444, 80.00000847710503]",80.00000848,9.0,70.37037194020463,"[60.18518518518518, 64.6296324553313, 72.77777636492694, 69.81481622766566, 69.62963386818215, 76.5740783126266, 79.62962962962963, 74.90740882025825, 65.18518659803603]",64.35185185,9.0,72.94238997094425,"[59.90741164595993, 65.37036895751953, 70.0925968311451, 74.90740882025825, 74.62962821677878, 80.462971440068, 75.92592592592592, 80.462971440068, 74.72222646077475]",75.18518942,9.0,69.72222347808963,"[60.37037460892288, 68.33333615903501, 72.12963104248047, 69.62963386818215, 75.09259117974175, 64.90740599455657, 69.35185326470268, 77.22222363507306, 70.46296155011213]",74.62962822,9.0,67.8909482288753,"[60.277776364926936, 68.88889030173972, 62.96296296296296, 60.46296578866463, 64.81481481481481, 69.62963386818215, 69.25926208496094, 75.0, 79.72222787362557]",77.6851866,9.0,69.5679024904353,"[60.000002825701685, 67.68518377233434, 74.35185467755353, 72.59259400544343, 69.9074074074074, 65.46296720151548, 70.18518801088686, 76.01851710566767, 69.9074074074074]",69.81481623,9.0,66.0082310806086,"[60.46296578866463, 67.40741023310909, 65.27777777777779, 60.277776364926936, 69.07407266122323, 65.09259541829428, 70.18518801088686, 66.75925784640842, 69.53703562418619]",70.18518801,9.0,69.62963151343075,"[60.09259400544343, 68.14814673529732, 70.55555979410806, 75.09259117974175, 68.05555555555556, 76.66666949236834, 70.64815097384982, 67.31481905336733, 70.0925968311451]",69.62963387
PG12,3.0,36.79012369226526,"[5.4629643758138, 16.018517812093098, 88.88888888888889]",90.64815663,4.0,27.361113053781015,"[5.740741447166159, 4.351852558277269, 6.666667373092089, 92.68519083658855]",90.74074074,5.0,29.055556544551145,"[3.425926632351345, 4.444443738019027, 5.2777784842032, 38.61111534966363, 93.5185185185185]",99.07407407,3.0,33.82716120025258,"[1.8518518518518545, 3.518517812093097, 96.1111139368128]",90.27777778,8.0,27.534724606408012,"[2.870372489646628, 98.24074639214409, 3.6111125239619515, 4.814815521240234, 3.6111125239619515, 5.0925925925925934, 8.888891008165146, 93.14815379955151]",28.24074074,3.0,33.05555861673238,"[2.6851865980360268, 5.185187304461442, 91.29630194769966]",88.33334181,3.0,34.19753180609809,"[5.2777784842032, 4.722224341498482, 92.5925925925926]",90.18519366,4.0,26.018520637794776,"[3.0555548491301376, 0.0, 9.907408113832828, 91.11111958821614]",94.90740741,6.0,22.021606822072727,"[3.6111125239619515, 6.574076193350331, 9.259259259259261, 6.85185326470269, 6.203704410129124, 99.62963528103299]",99.62963528,2.0,51.01852240385833,"[2.1296289232042076, 99.90741588451245]",99.7222194,4.0,23.634259789078325,"[2.2222236350730618, 0.1851858916106064, 0.0, 92.12962962962963]",80.9259344,7.0,6.693121995875444,"[0.0, 0.0, 0.37037178322120723, 0.0, 1.1111118175365309, 27.314814814814813, 18.055555555555557]",17.77777848,4.0,24.814815874452943,"[0.0925947118688486, 1.2962977091471373, 1.1111118175365309, 96.75925925925925]",72.68518519,6.0,4.969135920206706,"[0.27777707135235863, 0.0, 4.444443738019027, 4.259261378535517, 5.370369663944952, 15.46296366938838]",16.57407549,3.0,32.06790170551818,"[0.27777707135235863, 0.5555576748318136, 95.37037037037037]",81.94444444,8.0,3.9120378317656344,"[0.462962962962965, 0.462962962962965, 1.1111118175365309, 1.0185206377947786, 0.9259259259259245, 2.9629636693883796, 10.277779897054035, 14.074074780499496]",13.14814885,7.0,16.812169614923064,"[0.27777707135235863, 2.5925918861671726, 4.722224341498482, 5.648150267424406, 4.166666666666669, 3.796298415572558, 96.48147865577981]",82.1296268,6.0,15.524693477300952,"[0.37037178322120723, 0.0, 0.0, 0.5555576748318136, 2.9629636693883796, 89.25926773636431]",85.09260107,5.0,11.51851936622902,"[0.1851858916106064, 1.1111118175365309, 2.9629636693883796, 2.0370377434624554, 51.29629770914713]",51.20370653,3.0,29.845679247820815,"[0.0925947118688486, 1.7592606721100967, 87.6851823594835]",66.66666667
PG13,5.0,57.586254320607715,"[47.926291888307546, 55.05097223722999, 60.14003979815086, 39.78378896769481, 85.03017871165535]",99.18701597,6.0,60.51015621452789,"[49.40675108273992, 50.054447531439486, 37.65564626671449, 69.6704655291414, 78.73824816631412, 77.53537871081794]",99.27952647,6.0,63.440212964351616,"[47.926291888307546, 57.641764503103985, 73.2790544824025, 48.11135171426502, 64.6739214101235, 89.00889378790716]",93.91288211,4.0,60.81086872509508,"[44.50273687670072, 48.11135171426502, 64.76645779417804, 85.86292851523656]",91.04451305,6.0,64.47345179564186,"[47.18605905555345, 53.75557933983088, 66.89461343730996, 81.51409378706977, 57.826830800137266, 79.66353435394986]",93.91288211,9.0,71.14063139898853,"[51.719960080753516, 69.94804232592602, 49.49927452464286, 64.85898770715679, 70.13308920973188, 77.90547247842969, 71.89113814310048, 85.49282180547321, 98.81689631568233]",99.83471889,6.0,63.71780054626256,"[51.812483522656436, 50.054447531439486, 69.30035234830227, 50.79466742204194, 79.7560577958528, 80.5887946572824]",99.92724233,5.0,79.2934121136046,"[50.42456071227861, 65.69174398181379, 87.15832141263564, 93.63531178393436, 99.55712267736061]",99.18701597,4.0,75.89298569759697,"[53.75557933983088, 66.61701722729792, 85.40027247926704, 97.79907374399201]",98.53930011,7.0,71.85148523942777,"[52.090073261592664, 64.9515176201355, 58.844633958600134, 73.5566377502629, 85.03017871165535, 83.27212977828675, 85.21522559546118]",95.94852725,6.0,51.642849662912624,"[48.11135171426502, 47.27858896853219, 39.04356260601652, 42.282064262741685, 47.09354208472632, 86.04798834119403]",92.89508542,7.0,54.006728263015574,"[21.000533715725677, 24.053975546493373, 59.21474713943928, 57.27165132226483, 64.85898770715679, 58.289473893955126, 93.35772851607393]",97.61402686,5.0,54.440289047937085,"[17.484455262215924, 29.51314981717757, 51.812483522656436, 74.11183017028692, 99.27952646734857]",99.83471889,7.0,53.67626798584911,"[43.577463631216574, 48.29640506914667, 48.8515716048675, 55.14350862128452, 39.04356260601652, 50.517090625257346, 90.30427374315464]",98.35426616,6.0,55.4056702369818,"[31.363715721373275, 48.29640506914667, 50.88720380609648, 77.25779544295757, 50.79466742204194, 73.83423396027491]",98.53930011,9.0,46.28134226088609,"[28.772923455499278, 43.6699806020437, 47.556172236392605, 43.39240380525911, 64.30380822928434, 40.80161153938512, 26.182118247473667, 45.9831960711331, 75.86986616150391]",99.0019432,8.0,46.41113802093052,"[29.88326299801671, 37.19300317289662, 45.613076419218146, 41.356771604030115, 45.613076419218146, 58.38200380693388, 35.34243726870091, 77.90547247842969]",90.5818829,11.0,43.57745845435593,"[31.73382890221242, 36.63782369502419, 35.15737097166762, 58.474527248836814, 37.10046678884208, 27.84763726786351, 47.09354208472632, 64.02623143249974, 51.4423703418173, 46.260785810069315]",,7.0,41.713674545826905,"[29.88326299801671, 30.345899620758775, 42.282064262741685, 37.28553308587536, 39.87632535174935, 41.819414697847996, 70.50322180379844]",83.4571896,4.0,52.41392148594244,"[27.570054000003125, 37.19300317289662, 53.940639165788376, 90.95198960508162]",97.24392015
PG14,2.0,74.16666878594292,"[49.16666525381583, 99.16667231807001]",99.7222194,2.0,59.72222222222222,"[19.444444444444443, 100.0]",100.0,2.0,84.81481693409107,"[70.0925968311451, 99.53703703703704]",99.81481764,2.0,75.74074356644242,"[51.85185185185185, 99.62963528103299]",99.07407407,2.0,81.99074003431532,"[63.981480068630646, 100.0]",70.27777919,2.0,68.3796317489059,"[36.75926349781178, 100.0]",100.0,5.0,73.83333418104385,"[55.00000141285084, 57.129633868182154, 88.42592592592592, 100.0, 68.61110969826028]",100.0,4.0,72.569446210508,"[37.40740882025825, 72.50000282570169, 80.37037319607205, 100.0]",100.0,3.0,63.333334746184185,"[28.055558381257235, 78.3333319204825, 83.6111139368128]",100.0,9.0,60.59027954384133,"[37.22222646077474, 88.88888888888889, 49.25926349781178, 50.0, 49.90740882025825, 70.74074215359158, 38.70370652940538, 100.0]",100.0,6.0,66.48148312980746,"[47.50000282570168, 66.3888931274414, 35.740739327889905, 74.25926349781177, 81.75926208496094, 93.24073791503906]",100.0,4.0,58.302469606752744,"[39.62963245533131, 64.90740599455657, 70.37037037037037]",100.0,7.0,66.37566480687056,"[37.314817640516495, 75.55555414270472, 77.96296720151548, 83.88889454029224, 79.16666666666667, 29.814819053367337, 80.92593440303095]",100.0,11.0,50.26852007265444,"[27.500004238552517, 50.09259117974175, 83.98147865577981, 35.64814814814815, 33.981485720034, 78.42593016447844, 82.31482329191985, 37.129628216778784, 37.5, 36.11111111111111]",,2.0,55.74074144716616,"[33.611113936812785, 77.87036895751953]",100.0,9.0,54.4855965508355,"[76.20370652940538, 31.01851851851852, 77.77777777777779, 32.037035624186196, 90.74074074074075, 29.537038449887877, 30.64814673529731, 34.72222222222222, 87.6851823594835]",100.0,11.0,59.927985108928915,"[72.12963104248047, 86.20370935510707, 29.629629629629626, 33.7962962962963, 73.14814814814815, 34.814813401963974, 51.388888888888886, 81.85186032895689, 76.38888888888889]",,2.0,46.2962962962963,[46.2962962962963],100.0,8.0,59.479167726304794,"[71.481485720034, 74.62962821677878, 38.518517105667684, 71.38888747603804, 33.981485720034, 79.44444727014613, 74.16666525381584, 32.2222250479239]",100.0,1.0,74.62962821677878,[74.62962821677878],51.11111535
PG16,8.0,66.43518606821695,"[50.1851894237377, 56.85185326470269, 62.314817640516495, 68.05555555555556, 71.6666680795175, 71.20370511655454, 81.66666384096499, 69.53703562418619]",86.20370936,5.0,60.53703873245804,"[51.57407831262659, 54.35185609040437, 59.72222222222222, 61.20370229085287, 75.83333474618416]",78.24074074,5.0,65.72222533049407,"[51.20370652940538, 55.462964375813804, 58.24074215359158, 74.90740882025825, 88.79630477340132]",84.90740458,7.0,75.27778060347944,"[52.12963245533131, 64.35185185185185, 72.12963104248047, 77.87036895751953, 84.3518575032552, 84.53703986273872, 91.57408255117912]",92.59259259,6.0,66.32716214215314,"[50.370371783221216, 56.20370794225622, 68.42592733877677, 68.24074497929325, 76.94444303159361, 77.77777777777779]",87.5,6.0,64.53703892083816,"[49.16666525381583, 54.81481905336734, 56.666670905219185, 65.27777777777779, 73.79630053484881, 87.5]",90.9259231,5.0,67.7962988394278,"[52.03704127558956, 56.85185326470269, 66.94444727014613, 73.05555696840639, 90.09259541829427]",90.46296014,4.0,66.13426031889739,"[51.57407831262659, 59.351850439001005, 68.61110969826028, 85.00000282570169]",85.46296579,3.0,60.98765620478878,"[51.9444430315936, 52.59259541829427, 78.42593016447844]",87.68518236,4.0,65.94907619335032,"[50.46296296296296, 61.944445857295285, 67.03703844988787, 84.3518575032552]",88.05556121,10.0,65.16666906851309,"[50.92592592592593, 53.98148430718316, 59.25925925925925, 56.296299121997976, 63.240743566442426, 72.40741164595991, 82.31482329191985, 69.99999858714916, 76.38888888888889, 66.85185609040437]",71.5740769,7.0,64.23280504014757,"[50.74074356644241, 55.092592592592595, 56.75926208496094, 65.8333319204825, 68.9814814814815, 74.90740882025825, 77.31481481481481]",83.61111394,6.0,66.86728559894327,"[49.722226460774735, 52.12963245533131, 59.351850439001005, 74.90740882025825, 80.0925925925926, 85.00000282570169]",85.46296579,7.0,61.798944422807644,"[52.12963245533131, 56.75926208496094, 56.666670905219185, 59.537039862738716, 62.314817640516495, 64.35185185185185, 80.83333615903501]",89.4444501,2.0,50.09259117974175,[50.09259117974175],83.05555273,5.0,63.22222391764323,"[50.74074356644241, 62.59259117974175, 65.18518659803603, 65.55555838125724, 72.03703986273872]",78.98148431,8.0,65.27777954384132,"[48.70370229085286, 55.00000141285084, 62.68518942373771, 61.111111111111114, 65.8333319204825, 74.53703703703704, 74.35185467755353, 80.00000847710503]",87.31481764,4.0,56.574075015974636,"[50.09259117974175, 57.31481622766565, 62.314817640516495]",72.12963104,10.0,70.80555739226165,"[49.25926349781178, 55.83333615903501, 61.20370229085287, 62.40740882025825, 67.50000141285084, 70.92592451307509, 76.38888888888889, 79.90741023310908, 86.01852699562356, 98.61111111111111]",96.94444162,6.0,65.46296484676408,"[50.370371783221216, 56.666670905219185, 65.46296720151548, 71.94444868299696, 73.2407393278899, 75.09259117974175]",87.68518236
PG17,3.0,59.074076899775754,"[29.90741023310909, 50.277780603479464, 97.03703986273872]",98.42592875,4.0,61.1342606721101,"[26.38888888888889, 53.61111252396194, 67.03703844988787, 97.50000282570169]",97.96296579,3.0,62.62345961582514,"[39.259260672110095, 51.481480068630646, 97.12963810673467]",98.70370936,3.0,53.27160917682412,"[29.814819053367337, 49.35185467755353, 80.64815379955151]",99.16667232,3.0,58.302471961504146,"[29.07407548692491, 49.444445857295285, 96.38889454029224]",98.05556403,4.0,57.73148360075774,"[31.666670905219185, 48.51851993136936, 53.98148430718316, 96.75925925925925]",97.50000283,3.0,52.22222363507306,"[23.888891714590564, 36.75926349781178, 96.01851569281685]",98.70370936,3.0,58.67283903522256,"[27.407405994556566, 50.74074356644241, 97.8703675446687]",98.98148996,3.0,57.654321929554875,"[23.981482894332323, 50.83333474618418, 98.14814814814814]",99.62963528,4.0,58.75000423855252,"[29.35185609040437, 50.0, 56.20370794225622, 99.44445292154948]",99.62963528,5.0,48.85185382984302,"[15.185186598036026, 34.44444868299696, 41.94444727014612, 57.31481622766565, 95.37037037037037]",97.96296579,5.0,52.79629742657696,"[11.944445857295282, 35.64814814814815, 55.740744979293254, 63.42592592592593, 97.22222222222221]",98.61111111,4.0,49.81481675748472,"[15.370372489646627, 32.407407407407405, 56.018518518518526, 95.46296861436632]",98.61111111,6.0,57.34568172030978,"[19.629630336055047, 40.092595418294266, 55.740744979293254, 72.40741164595991, 71.01852275707104, 85.18518518518519]",98.24074639,4.0,61.04166596024125,"[24.537037037037035, 38.88888888888889, 81.20370087800202, 99.53703703703704]",98.88889171,4.0,50.347223105254,"[19.07407619335033, 40.74074074074075, 62.96296296296296, 78.61111252396196]",87.5,5.0,45.24074130588108,"[22.592594005443434, 39.90740599455657, 52.87036895751953, 42.7777820163303, 68.05555555555556]",84.44444162,4.0,43.263888359069824,"[15.092591886167172, 31.574072661223234, 48.51851993136936, 77.87036895751953]",88.98148713,10.0,61.48148536682129,"[17.7777784842032, 36.388891714590564, 51.57407831262659, 46.01852275707103, 70.18518801088686, 67.12962962962963, 81.11111676251447, 62.870371783221216, 82.31482329191985, 99.44445292154948]",99.62963528,4.0,45.416667726304794,"[14.351851851851855, 34.074076899775754, 60.18518518518518, 73.05555696840639]",99.25925643
PG18,3.0,55.74074262454186,"[24.25926349781178, 53.79629488344546, 89.16666949236834]",86.66667232,5.0,66.50000113028067,"[32.77777919062862, 60.46296578866463, 55.27778201633029, 84.90740458170573, 99.07407407407408]",99.90741588,5.0,55.90740910282841,"[23.888891714590564, 41.66666666666667, 60.9259287516276, 56.481481481481474, 96.57407689977575]",96.11111394,4.0,57.129632102118606,"[40.555558381257235, 47.037039862738716, 43.88889030173973, 97.03703986273872]",88.61110829,3.0,30.87962821677879,"[20.462961550112123, 41.296294883445455]",98.05556403,4.0,65.30092733877677,"[36.481482894332316, 68.61110969826028, 63.240743566442426, 92.87037319607205]",95.00000565,3.0,67.40740787835769,"[30.925927338776766, 76.38888888888889, 94.9074074074074]",100.0,3.0,60.64815285765095,"[34.537039862738716, 62.314817640516495, 85.09260106969762]",84.90740458,3.0,67.59259494734398,"[48.33333757188585, 76.20370652940538, 78.24074074074075]",82.96296861,4.0,58.657409526683665,"[28.888893127441406, 59.16666807951751, 56.481481481481474, 90.09259541829427]",93.24073792,6.0,56.882718168658975,"[28.61111252396195, 35.18518518518518, 42.31481905336733, 56.38889030173972, 83.05555272985387, 95.74074921784577]",75.55555414,5.0,63.79630053484882,"[44.25926208496094, 41.85185609040437, 66.01852134422019, 75.27778060347944, 91.57408255117912]",96.75925926,3.0,63.45679200725792,"[40.555558381257235, 68.9814814814815, 80.83333615903501]",83.24074922,6.0,56.32716225989072,"[16.38888959531431, 59.72222222222222, 72.50000282570169, 58.981485720034, 56.20370794225622, 74.16666525381584]",63.33333475,3.0,54.2901239277404,"[30.64814673529731, 55.83333615903501, 76.38888888888889]",72.68518519,5.0,60.44444472701461,"[26.018517105667684, 54.90741023310909, 83.05555272985387, 60.000002825701685, 78.24074074074075]",69.81481623,7.0,53.174603679192764,"[20.092593299018013, 42.40741023310909, 64.44444303159361, 43.333336159035014, 62.03703703703704, 71.38888747603804, 68.5185185185185]",57.22222505,4.0,50.02314956099899,"[28.148149560998988, 43.51851851851852, 55.55555555555556, 72.8703746089229]",66.38889313,4.0,52.152780250266744,"[24.72222646077474, 45.740742153591576, 64.35185185185185, 73.79630053484881]",57.03703562,4.0,48.77315009081805,"[19.07407619335033, 39.16666949236834, 56.018518518518526, 80.83333615903501]",95.27778625
PG19,7.0,35.55555696840639,"[8.148147441722731, 15.370372489646627, 23.796300534848815, 16.57407548692491, 44.25926208496094, 57.407407407407405, 83.33333333333333]",86.20370936,10.0,38.81481559188278,"[5.0925925925925934, 14.907409526683669, 16.38888959531431, 14.166665960241248, 31.574072661223234, 43.14814673529731, 32.59259683114511, 60.83333757188585, 79.44444727014613, 89.99999717429831]",90.46296014,10.0,37.6481494197139,"[6.85185326470269, 18.055555555555557, 25.277780603479457, 18.425927338776766, 35.83333757188585, 52.40740599455657, 50.64815238670066, 53.24074074074075, 32.407407407407405, 83.33333333333333]",87.59259824,9.0,45.34979651494281,"[6.759258552833841, 19.90740740740741, 22.592594005443434, 30.277782016330296, 56.38889030173972, 37.22222646077474, 68.33333615903501, 78.3333319204825, 88.33334181043837]",87.96296296,10.0,44.32407626399288,"[9.999999293574579, 18.51851851851852, 25.648152386700662, 37.314817640516495, 29.25925784640842, 59.90741164595993, 61.388891714590564, 43.05555555555556, 74.90740882025825, 83.24074921784577]",88.70370653,11.0,36.47222165708188,"[10.925925219500504, 21.296296296296298, 16.85185255827727, 31.574072661223234, 34.814813401963974, 40.74074074074075, 28.703703703703702, 51.9444430315936, 61.57407407407407, 66.29629488344546]",,10.0,48.82407576949508,"[11.666668785942925, 15.925926632351345, 24.16666525381583, 34.537039862738716, 42.31481905336733, 55.37037319607205, 68.05555555555556, 82.12962680392795, 64.6296324553313, 89.4444500958478]",92.50000848,9.0,38.56996096701289,"[8.61111040468569, 19.35185326470269, 26.38888888888889, 33.611113936812785, 38.70370652940538, 27.407405994556566, 47.87037460892289, 58.981485720034, 86.20370935510707]",93.24073792,10.0,42.65740853768808,"[9.629631042480469, 20.277779190628614, 31.48148148148148, 37.129628216778784, 32.49999858714916, 44.35185326470269, 53.33333192048249, 46.66666807951751, 70.55555979410806, 80.64815379955151]",66.66666667,8.0,36.64351922494394,"[12.314814108389394, 17.870369663944953, 34.44444868299696, 34.25925925925925, 41.94444727014612, 52.685186598036026, 27.77777777777778, 71.85185043900103]",71.66666808,10.0,26.351852770204896,"[8.148147441722731, 15.000000706425421, 13.425925925925924, 19.07407619335033, 25.83333474618417, 46.38888747603805, 38.518517105667684, 36.481482894332316, 28.055558381257235, 32.59259683114511]",45.09259683,10.0,37.2407415178087,"[9.814816934091075, 13.425925925925924, 25.0, 24.537037037037035, 37.59259117974175, 29.814819053367337, 52.12963245533131, 36.85185467755353, 66.29629488344546, 76.94444303159361]",60.92592875,10.0,32.63889065495244,"[13.981483600757738, 22.22222222222222, 30.370373196072048, 39.44444303159361, 40.46296720151548, 25.462962962962965, 34.44444868299696, 40.092595418294266, 33.7962962962963, 46.111113936812785]",53.79629488,10.0,24.60185474819607,"[9.53703633061162, 17.9629643758138, 21.481485720033998, 21.57407689977575, 22.96296578866464, 24.72222646077474, 25.74074356644242, 30.833336159035007, 33.981485720034, 37.22222646077474]",42.50000141,10.0,35.55555626198098,"[11.851851145426433, 13.61111181753653, 25.370371783221213, 29.90741023310909, 29.25925784640842, 42.40741023310909, 37.5, 52.12963245533131, 45.46296155011213, 68.05555555555556]",67.68518377,10.0,24.685186456750944,"[11.759259965684677, 16.38888959531431, 22.685185185185187, 24.72222646077474, 30.833336159035007, 23.240739327889905, 26.38888888888889, 30.925927338776766, 25.648152386700662, 34.25925925925925]",40.09259542,11.0,23.055556615193687,"[13.240740034315323, 22.592594005443434, 23.055556968406393, 22.314813401963974, 20.833333333333332, 24.25926349781178, 22.500002825701674, 25.462962962962965, 32.77777919062862, 23.518519931369358]",,10.0,24.92592599656847,"[13.703702997278283, 14.537037743462456, 17.59259259259259, 29.537038449887877, 19.629630336055047, 23.703702290852863, 31.944444444444443, 41.759257846408424, 29.90741023310909, 26.9444430315936]",44.35185326,10.0,24.82407463921441,"[7.870370370370372, 16.666666666666668, 15.092591886167172, 21.666668079517503, 25.0, 15.833335452609592, 28.333331920482497, 26.111115349663628, 40.185186598036026, 51.481480068630646]",57.40740741,10.0,43.88889171459057,"[7.500002119276261, 17.22222434149848, 26.759260672110095, 46.01852275707103, 39.53704127558956, 57.68518801088687, 49.722226460774735, 48.33333757188585, 67.87037319607205, 78.24074074074075]",87.2222194
PG20,5.0,38.240741447166165,"[5.2777784842032, 15.277777777777779, 40.37036895751953, 39.90740599455657, 90.37037602177374]",90.09259542,5.0,35.3888914320204,"[5.370369663944952, 15.370372489646627, 15.185186598036026, 50.370371783221216, 90.64815662525318]",89.53703421,5.0,42.055557392261655,"[5.000001412850841, 14.907409526683669, 50.0, 50.277780603479464, 90.09259541829427]",91.01852134,4.0,42.384261555141876,"[5.370369663944952, 20.555559794108074, 49.814817640516495, 93.79629912199798]",95.18518801,4.0,42.43055802804452,"[4.629629629629628, 20.277779190628614, 49.35185467755353, 95.46296861436632]",95.09258977,5.0,39.16666878594293,"[5.185187304461442, 24.72222646077474, 25.462962962962965, 50.09259117974175, 90.37037602177374]",89.53703421,3.0,13.842595065081563,"[5.2777784842032, 22.407411645959925]",89.99999717,4.0,47.24537266625299,"[4.814815521240234, 25.370371783221213, 65.00000423855252, 93.79629912199798]",94.44444444,4.0,45.16204021595142,"[5.0925925925925934, 25.0, 60.83333757188585, 89.72223069932726]",93.33333616,5.0,37.166667514377174,"[5.0925925925925934, 20.370370370370374, 20.74074215359158, 50.0, 89.6296324553313]",90.46296014,5.0,42.96296296296296,"[4.907406700981987, 20.092593299018013, 30.462964375813804, 69.53703562418619, 89.81481481481481]",90.55555838,5.0,42.90740684226707,"[5.0925925925925934, 20.462961550112123, 49.53703703703704, 49.62962821677879, 89.81481481481481]",89.99999717,4.0,41.82870388031006,"[4.722224341498482, 20.370370370370374, 52.222223635073064, 89.99999717429831]",89.7222307,5.0,44.72222575434932,"[5.648150267424406, 25.462962962962965, 53.51852134422019, 53.888893127441406, 85.09260106969762]",89.7222307,4.0,43.634261908354574,"[5.833332626907911, 25.277780603479457, 53.703703703703695, 89.72223069932726]",90.18519366,5.0,45.53703802603262,"[5.2777784842032, 24.72222646077474, 54.166666666666664, 54.166666666666664, 89.35185185185186]",90.46296014,7.0,37.60582202326053,"[5.2777784842032, 24.814817640516495, 26.38888888888889, 23.425928751627605, 51.57407831262659, 66.29629488344546, 65.46296720151548]",72.03703986,6.0,34.69135967301734,"[4.537038449887875, 22.314813401963974, 25.370371783221213, 49.25926349781178, 49.90740882025825, 56.75926208496094]",76.29629771,7.0,35.9523823652318,"[6.018518518518517, 25.74074356644242, 24.814817640516495, 25.92592592592593, 49.814817640516495, 49.53703703703704, 69.81481622766566]",77.6851866,4.0,42.4305553789492,"[9.074073367648655, 26.111115349663628, 48.70370229085286, 85.83333050763166]",88.70370653
